51360881835,feg,106,135
51360885698,gge,222,92
51360953472,bgc,159,221
51360962527,daa,292,204
51360992029,bba,193,113
51361032607,bfe,19,194
51361044898,fbe,268,26
51361072617,fdc,151,5
51361081364,fcd,275,167
51361163751,cac,175,130
51361168502,bee,245,72
51361175383,eag,132,186
51361196634,fae,259,45
51361224445,adg,151,110
51361278666,cca,59,115
51361282445,bfg,208,217
51361286917,edg,142,129
51361298706,ace,130,78
51361324930,egf,292,132
51361325799,dfa,276,154
51361331064,cae,235,194
51361336974,cgf,247,248
51361350331,ggf,150,188
51361379073,cef,81,10
51361397147,ffd,93,160
51361408786,eda,131,200
51361425401,gaa,107,199
51361438031,cdc,194,148
51361448853,fec,271,223
51361468233,aga,228,97
51361474005,fcf,108,114
51361479648,aca,99,43
51361479659,egb,15,312
51361516093,ggd,132,199
51361540022,gcf,54,185
51361547336,gcg,98,325
51361580022,dcf,85,31
51361582491,bbb,291,72
51361582617,fgd,174,84
51361600814,gcb,167,18
51361615563,baf,223,97
51361616007,abc,85,148
51361627424,dbe,49,248
51361642428,aaa,293,83
51361661555,fgc,101,128
51361669136,eaa,192,231
51361690311,gbf,32,109
51361703573,ccg,280,183
51361755424,dfe,46,143
51361762004,fbf,38,196
51361770693,gfe,72,219
51361780517,gcf,102,149
51361792008,gae,43,197
51361798915,ged,222,37
51361818748,ged,110,33
51361821452,gbc,94,14
51361831302,cae,16,211
51361851660,afa,21,78
51361853160,cag,282,5
51361856103,cee,119,115
51361897543,eba,72,271
51361907199,add,109,552
51361918572,edc,244,293
51361921458,faa,113,261
51361977148,ccb,193,112
51361977685,dfc,277,40
51362002681,dcd,38,270
51362006245,bac,164,300
51362009871,ede,51,385
51362025192,feb,263,95
51362064016,dde,288,51
51362068871,aab,230,168
51362071535,bdc,149,357
51362076269,ded,31,23
51362085487,faf,259,6
51362095280,aed,173,33
51362096988,bge,104,93
51362108407,fca,139,26
51362150256,bef,39,111
51362151630,fff,82,104
51362165693,bgb,168,348
51362174111,fgf,32,20
51362177757,bbc,211,34
51362190101,fbc,88,71
51362194785,bfe,246,184
51362195431,gab,278,48
51362203243,bbe,102,110
51362214548,ede,32,396
51362236550,cac,12,122
51362238899,agf,128,18
51362275675,efa,282,24
51362285696,fac,128,122
51362310043,cba,260,110
51362319946,bgb,157,309
51362326591,gbd,80,240
51362347702,bee,150,82
51362366048,cbg,31,500
51362374689,dac,87,140
51362382572,gcd,121,55
51362401848,dgd,90,96
51362404109,dag,78,211
51362437558,ceg,179,204
51362463181,afa,248,67
51362482320,fba,238,174
51362490924,ecc,255,84
51362518588,aaf,258,309
51362519678,gfa,188,5
51362522664,fed,56,326
51362538251,acc,217,131
51362539604,bea,157,208
51362547036,fdg,215,111
51362566622,fab,36,69
51362569463,efc,255,122
51362573498,cce,44,168
51362575571,gdf,35,46
51362582193,dgg,9,168
51362586047,gfg,134,162
51362595425,ccg,53,199
51362611163,bgf,112,54
51362627045,gff,30,260
51362669520,age,42,161
51362673203,gaf,198,5
51362677236,dfg,201,35
51362680762,abe,199,8
51362694228,aef,290,162
51362710636,gcc,94,189
51362711741,gdf,122,41
51362715194,cfc,164,165
51362723484,caf,146,205
51362725369,egd,131,138
51362730166,fga,288,135
51362733169,bed,108,107
51362789579,dgb,46,286
51362818538,cce,233,183
51362877993,gdc,79,11
51362886735,dee,256,67
51362888638,aae,133,98
51362896319,aag,6,311
51362910622,afg,75,49
51362935126,ged,133,29
51362952407,ada,109,429
51362956557,gbe,236,5
51362961190,ecf,160,53
51362962076,abf,46,175
51362963658,fdc,175,5
51362964317,gag,66,9
51362972372,fgb,75,21
51362987009,cdf,144,44
51363016607,cgf,104,272
51363062438,dbf,16,115
51363085484,dcc,239,94
51363091990,eac,182,175
51363127482,bfa,217,341
51363160842,fge,228,107
51363164911,ece,72,58
51363179248,cac,264,141
51363204618,eab,197,121
51363220023,beb,180,83
51363307285,cbd,286,10
51363313535,dba,273,192
51363334242,agd,64,234
51363357155,gfd,217,118
51363357704,dad,204,204
51363375315,eag,174,215
51363379577,fcc,14,34
51363403581,cee,234,131
51363404246,acc,213,120
51363464686,bbf,61,256
51363474443,dgf,26,281
51363483422,fcd,164,165
51363484263,bad,197,118
51363513243,cac,113,163
51363550286,dbb,251,141
51363602363,adc,46,197
51363631019,gga,89,157
51363640197,eea,294,109
51363658344,bdg,279,114
51363663435,efd,2,135
51363711929,fef,79,297
51363713030,ada,4,373
51363736623,fce,13,61
51363737059,fca,269,30
51363741372,ggc,280,214
51363748677,acf,154,189
51363767611,gfd,282,107
51363781470,ffe,170,27
51363787171,efg,140,28
51363791369,dba,196,161
51363806459,agb,27,139
51363809162,gec,233,5
51363818170,age,109,135
51363830566,bgg,232,63
51363834688,bff,280,61
51363836105,ega,187,268
51363836589,cae,73,208
51363843034,ffe,207,26
51363856601,ded,100,26
51363867565,ffa,39,491
51363870560,gfd,54,87
51363878524,ecd,200,56
51363884508,eda,54,190
51363891135,gfe,255,199
51363897176,ecc,229,87
51363912617,aeg,105,221
51363925473,cec,235,382
51363964719,ebd,9,82
51363987811,cbe,11,197
51364015715,ddf,273,160
51364023887,aba,229,152
51364043880,afe,243,158
51364066866,bbd,21,247
51364075055,aag,150,348
51364079574,bcd,160,96
51364081303,gdc,152,11
51364147453,gaf,132,5
51364184226,gfb,15,55
51364233928,dag,16,223
51364238164,bdg,197,91
51364271620,dff,67,43
51364273879,fbg,231,18
51364280963,gad,75,113
51364282320,fag,63,12
51364293370,eaa,73,240
51364298167,cdg,243,332
51364306267,fad,170,21
51364306605,bdd,76,37
51364329211,bag,68,202
51364342510,acg,110,126
51364344715,ceg,101,185
51364352160,dca,134,114
51364364060,aaf,250,290
51364422604,aac,205,237
51364436879,ecg,182,79
51364469800,add,144,563
51364495833,ceb,247,88
51364496618,adg,237,129
51364498147,afb,109,57
51364500872,dfa,159,143
51364516483,bcc,13,8
51364546496,ead,94,66
51364559173,acf,36,194
51364571226,gda,269,104
51364589538,geg,122,179
51364604210,dga,205,100
51364624593,fgc,1,115
51364624659,fee,19,76
51364656257,ecc,144,103
51364660061,cgb,176,5
51364682516,ccc,274,103
51364689409,afd,269,101
51364691574,adb,177,75
51364704915,cbc,164,347
51364705996,fec,146,236
51364722350,bgd,65,129
51364723761,baa,234,554
51364738606,dec,193,262
51364742089,gbg,36,155
51364754176,beb,128,70
51364756345,gce,53,212
51364759682,age,280,126
51364792071,acd,58,131
51364799505,fcc,69,35
51364831384,efc,111,112
51364833128,ecd,159,57
51364840694,aee,131,226
51364843887,egg,230,85
51364869516,ddd,14,161
51364875383,dda,103,5
51364883648,bde,165,5
51364885221,dgg,59,162
51364896395,daa,201,179
51364920679,bca,192,48
51364932933,gdg,136,136
51364940702,fbg,169,15
51364964745,bgf,106,49
51364974201,bbg,70,41
51364983473,fbg,193,13
51364990530,dba,243,133
51365008801,aec,213,5
51365038186,bfe,37,202
51365045115,aec,294,5
51365093396,gae,191,224
51365104288,dbe,195,225
51365107017,cda,110,34
51365109269,gdd,162,117
51365112532,gdb,270,225
51365114691,fae,11,53
51365127633,efe,16,240
51365147692,edd,62,40
51365151536,bef,251,115
51365157961,deb,294,186
51365171191,def,43,198
51365198227,dbg,216,97
51365209831,dgc,9,113
51365224933,cbg,68,575
51365229281,ccd,297,22
51365253179,edc,38,310
51365285696,ecb,241,232
51365290377,gfc,189,154
51365314813,ada,240,369
51365316550,cdd,8,94
51365318560,bda,112,105
51365397560,bae,79,86
51365399439,efd,20,147
51365401170,caa,235,151
51365423987,bfd,76,76
51365425587,afb,145,51
51365430581,fda,227,47
51365446306,cfb,79,263
51365464700,aef,82,191
51365474327,cad,89,408
51365492806,eeb,150,216
51365502948,ggg,58,61
51365522321,cgd,162,86
51365560607,aea,106,242
51365581991,bga,202,371
51365586547,fee,212,69
51365600662,eea,150,87
51365616871,bbg,156,48
51365666216,edg,125,141
51365680656,ege,294,143
51365713920,eeg,249,324
51365727641,cdg,57,395
51365731479,gfe,68,232
51365751155,fef,193,317
51365786520,dea,158,85
51365794254,fgg,78,163
51365805528,aad,175,94
51365819497,aeb,145,121
51365820975,ddd,244,154
51365883809,fff,294,102
51365884664,bga,276,345
51365922593,edb,183,270
51365929702,fge,111,109
51365936545,gaa,227,199
51365943990,aae,195,98
51365999358,fed,245,299
51366041750,cgb,122,5
51366043662,dab,58,5
51366053875,feg,117,122
51366057236,eef,132,38
51366060042,dgg,165,131
51366064935,adf,204,505
51366065792,fgd,133,95
51366083297,ebf,44,271
51366089075,cbc,89,350
51366102176,bdb,5,467
51366103029,ffb,236,210
51366109078,dab,34,5
51366123954,bcd,1,97
51366179431,bab,289,92
51366186982,deg,21,80
51366205895,gbb,199,211
51366223574,dgf,234,278
51366231089,gdc,297,10
51366255922,ddc,239,147
51366285989,bec,140,133
51366307434,agb,33,143
51366319626,eba,166,308
51366325312,gbb,231,242
51366345254,ggc,289,175
51366383281,fca,61,25
51366411031,aff,68,54
51366426277,dea,42,93
51366440636,gea,219,89
51366466351,dfd,279,125
51366500575,cge,255,33
51366513118,fcf,200,109
51366539225,ffd,173,172
51366541178,cde,262,175
51366555474,gag,105,7
51366563056,ebb,135,38
51366580999,fga,144,137
51366598937,eed,257,132
51366598992,aga,92,92
51366603042,efc,293,90
51366608113,efg,138,31
51366612697,dae,134,30
51366623544,gca,141,139
51366662506,bfe,176,238
51366664328,bgd,208,107
51366775447,ffc,168,134
51366809016,dbf,147,103
51366828332,gcc,15,200
51366830172,gdd,74,139
51366841105,cbb,76,349
51366869469,bce,179,256
51366884307,dcb,134,42
51366888932,fcb,219,320
51366890103,bed,187,111
51366904042,bef,244,96
51366924119,faf,226,5
51366941448,efb,281,15
51366981008,acb,161,297
51366983938,abb,99,175
51366991446,eff,162,195
51366999498,acc,145,98
51367016136,abf,222,199
51367030925,ddg,241,131
51367059080,gec,295,5
51367059158,egc,232,156
51367061189,eca,16,118
51367069608,eac,206,206
51367070200,cff,72,143
51367085839,daf,37,119
51367101993,agc,259,34
51367157052,eaf,16,31
51367177941,beg,209,5
51367189884,gab,166,45
51367201939,cfd,226,45
51367205068,bcg,220,311
51367236417,cfg,180,32
51367253297,cgg,85,325
51367254175,ffa,182,427
51367267815,gac,77,107
51367272059,bcf,116,101
51367276903,ffg,115,44
51367281414,fcg,271,230
51367287115,bgb,254,333
51367290530,bcb,157,67
51367296733,add,126,517
51367301878,cab,43,26
51367303844,fdf,171,26
51367311124,abe,13,7
51367313838,aba,48,142
51367336494,ccf,203,106
51367366728,bbf,182,299
51367397038,aed,76,33
51367397592,agg,289,329
51367411720,ebg,221,119
51367414414,ggc,242,140
51367415602,edf,291,6
51367418262,gef,183,108
51367432056,bba,149,98
51367436318,bdf,252,67
51367489035,afa,55,55
51367519064,gcf,200,126
51367533642,bcc,156,7
51367535365,dcd,185,321
51367538504,fdc,140,5
51367541655,fgg,11,130
51367541945,feb,33,81
51367542517,gcg,195,341
51367544847,bfc,205,46
51367558714,gba,219,115
51367563471,cfe,52,159
51367616105,dfb,170,286
51367644246,fdf,136,28
51367654473,gdb,54,186
51367662592,cdc,181,134
51367702030,fdd,199,67
51367707465,ade,259,377
51367774544,eec,170,207
51367785337,ebd,43,89
51367800336,egc,279,170
51367810350,bff,38,53
51367832294,gee,42,289
51367853145,cfa,175,26
51367858165,gdf,260,38
51367874962,cce,123,208
51367875042,afg,75,41
51367902084,dge,180,191
51367902838,beb,177,61
51367948972,efc,230,98
51367949706,deg,86,83
51367975686,faa,227,281
51367982216,eaa,92,283
51368041044,edf,212,6
51368058059,cca,101,93
51368094413,eac,264,189
51368108354,agf,172,19
51368121536,geb,199,39
51368127679,cbe,186,202
51368147864,fbe,92,26
51368173452,fea,259,5
51368175823,cea,11,147
51368182849,bab,2,94
51368211439,afe,209,173
51368220176,age,83,127
51368221951,gde,186,247
51368252836,dbd,249,105
51368289069,ebc,25,75
51368309432,fdb,241,72
51368320685,ddc,183,130
51368324186,adb,67,73
51368337715,cga,184,249
51368358135,fbb,211,162
51368388718,cbg,183,615
51368454587,abd,14,447
51368513880,bge,57,89
51368520206,ggb,208,31
51368532213,ccb,90,131
51368587153,ace,53,74
51368601330,gbe,235,5
51368609353,cfd,87,51
51368610426,ced,286,72
51368644380,dbc,134,211
51368667039,ead,236,58
51368671653,dga,229,113
51368694594,fde,11,96
51368718674,cbd,10,8
51368728774,fbg,226,13
51368736648,aaf,102,295
51368785592,acd,254,153
51368813995,dbe,186,204
51368814402,fec,255,243
51368844093,eca,206,101
51368846166,cfd,6,59
51368847981,gga,180,141
51368862266,abc,4,142
51368874620,gff,295,293
51368880509,afc,160,201
51368885971,bdd,167,32
51368891378,aca,69,35
51368919314,ecc,142,107
51368972709,cag,35,5
51368981764,bbg,204,43
51368996911,aba,129,122
51369053072,ead,94,47
51369054115,cec,183,397
51369104729,ecb,18,252
51369116316,cac,290,172
51369119886,fgd,242,84
51369145864,eec,185,209
51369161322,cgc,103,229
51369173169,dfb,212,303
51369175659,dda,253,5
51369197848,ega,284,241
51369200123,faa,233,289
51369220802,cae,129,243
51369265496,cef,118,9
51369266569,agb,5,135
51369270401,gfa,17,5
51369280783,aag,73,320
51369306039,dfc,142,45
51369314230,bbb,245,73
51369331121,aec,298,5
51369343636,cff,12,150
51369356416,efa,25,24
51369360466,fbd,77,10
51369370252,ddb,94,159
51369376571,dcg,285,69
51369385910,egf,21,137
51369390050,acb,74,249
51369425143,daf,127,101
51369431375,eac,273,217
51369449772,dbg,215,99
51369463217,cge,209,27
51369464591,cfd,217,54
51369470503,ebe,157,50
51369475294,gfe,221,185
51369477603,ecf,107,43
51369481126,cad,282,350
51369489592,ebe,201,41
51369494438,gde,151,247
51369531895,bgc,27,212
51369536219,cec,126,440
51369543102,gef,194,92
51369544373,bfb,63,5
51369556840,aeg,79,187
51369580738,gbe,225,5
51369593777,dba,39,152
51369598539,egd,184,110
51369602477,fbf,63,213
51369610722,efc,83,78
51369668585,dce,62,155
51369674502,dag,40,251
51369683204,efb,242,16
51369707976,gag,260,6
51369709866,bdb,101,546
51369725130,abg,13,241
51369746361,ddc,139,137
51369755281,aae,65,82
51369772278,cdb,77,85
51369792019,ggd,138,199
51369804893,efc,229,71
51369820420,eee,125,124
51369827975,fdc,71,5
51369841013,ggb,182,35
51369847470,ggc,195,152
51369858029,fgf,258,22
51369866196,geb,270,45
51369876663,gde,69,293
51369920754,dfg,207,28
51369924193,ecf,269,45
51369926678,eec,6,242
51369932075,edb,249,318
51369939542,cad,271,283
51369970312,edb,67,356
51369978933,gbc,91,11
51369991288,eea,47,89
51370006544,acg,278,117
51370023637,bag,295,224
51370025571,efd,155,147
51370026392,fcd,233,184
51370032437,bbd,185,202
51370036084,cbf,78,5
51370041040,gbf,6,112
51370046841,dgf,121,227
51370051810,fbc,82,80
51370075582,fcf,259,112
51370089487,bee,63,93
51370126752,abd,38,473
51370144310,gfc,105,149
51370149650,gcd,223,55
51370170566,bgf,177,54
51370174493,aab,128,146
51370188689,gcb,25,17
51370195356,cce,23,230
51370199498,cda,131,39
51370229277,fcc,124,38
51370231992,eae,64,66
51370263642,fgc,142,115
51370263831,dfe,256,148
51370285076,fbc,17,93
51370285649,dca,186,121
51370288753,dfa,128,141
51370323574,bef,157,100
51370343685,bfa,141,330
51370349037,fee,180,78
51370354249,afb,263,50
51370355773,cfg,117,34
51370372453,gab,37,40
51370393320,fac,186,125
51370438346,acb,203,256
51370442717,fgd,4,73
51370476768,ecc,171,87
51370484569,dcf,66,27
51370491334,aaa,32,91
51370506504,ggf,81,171
51370523774,fab,13,80
51370526187,ega,230,284
51370536165,ceg,198,210
51370542105,fec,114,221
51370551998,cfe,235,178
51370567712,gge,259,73
51370599765,fad,68,18
51370610440,ddd,104,181
51370640337,eeb,48,226
51370644618,cgg,43,279
51370645079,dde,297,58
51370657471,daa,15,161
51370660278,caa,9,170
51370696061,cea,107,139
51370714188,dfb,86,275
51370726273,fag,22,12
51370736762,bbe,296,108
51370739551,fce,182,67
51370768739,ccg,29,204
51370770230,acc,268,85
51370776464,ggg,149,50
51370816262,edb,120,423
51370818235,cge,23,23
51370823686,bdd,90,28
51370825203,efc,141,83
51370834073,fdg,20,89
51370844309,bfg,30,236
51370847015,efa,179,23
51370864277,gbc,179,9
51370901236,cbf,55,5
51370911225,bbc,227,37
51370918576,dbb,268,135
51370939162,dcf,254,28
51370962687,ddb,96,173
51371005206,cga,218,211
51371005341,fba,64,170
51371005383,cgg,3,292
51371010703,efg,134,29
51371028067,cbb,11,380
51371053247,fgb,154,23
51371112492,dee,190,64
51371127768,gdf,77,31
51371130700,bfe,286,261
51371141931,gdf,237,34
51371163542,dad,144,197
51371170890,bce,144,258
51371178840,bde,76,5
51371192638,fce,184,77
51371221087,gbe,30,5
51371221200,aag,110,332
51371246361,baf,266,109
51371248771,cba,210,94
51371250572,feb,56,68
51371280441,bea,21,224
51371284223,abe,7,8
51371325147,cee,292,132
51371331804,bfa,122,273
51371351782,bea,179,201
51371374094,ead,4,55
51371383102,caa,18,146
51371391113,egb,88,283
51371394743,ede,223,392
51371402597,feb,174,76
51371417685,acf,85,157
51371433134,ffg,248,39
51371435138,fcc,37,30
51371435979,bda,25,91
51371441612,fed,157,310
51371445544,eeg,109,265
51371469209,cdc,285,131
51371494025,fgg,237,104
51371497555,bce,117,296
51371499673,gbd,168,254
51371500889,gae,50,183
51371519912,ccg,130,216
51371526560,fdb,77,74
51371539707,age,63,125
51371539729,fac,272,130
51371580857,fba,200,142
51371597207,ddf,143,150
51371601997,ceg,146,243
51371605543,gag,142,5
51371620894,bad,95,134
51371645477,def,79,223
51371650039,bec,111,107
51371656586,bac,76,243
51371685772,bdc,206,364
51371701677,aca,98,30
51371706434,gfg,49,184
51371706754,gfg,139,196
51371752073,fad,215,20
51371758553,bga,257,348
51371766301,cfc,259,188
51371776704,gga,233,124
51371792656,abf,62,200
51371793983,fdd,11,59
51371797200,gfa,55,5
51371808066,gfd,206,100
51371865669,ddd,169,161
51371867130,geg,12,193
51371884730,caa,60,143
51371897926,cab,107,30
51371905673,agg,38,358
51371907016,baa,123,448
51371969111,fda,248,38
51371972146,bac,78,252
51371990262,agd,243,241
51371991567,egc,103,202
51371991841,bfb,165,5
51372008860,aac,150,201
51372009031,aea,229,280
51372010532,aed,186,33
51372019756,gef,259,102
51372082056,gad,70,128
51372103355,bec,134,121
51372114480,daf,85,117
51372123589,fbb,139,142
51372133197,aaa,286,74
51372179356,eab,31,128
51372179537,dgd,261,79
51372189618,eag,174,176
51372202747,eed,40,153
51372214378,adg,70,123
51372227359,cag,62,5
51372232979,deb,247,210
51372241224,agc,162,29
51372250131,fee,205,66
51372276889,ece,204,49
51372291745,dac,298,156
51372336798,cbc,172,339
51372345831,gbf,233,99
51372380686,afg,207,41
51372408580,caf,133,241
51372426727,fae,62,61
51372443832,dgb,193,331
51372451738,gdd,60,120
51372465122,bcg,173,279
51372482695,bbd,138,206
51372488668,bgg,32,64
51372495561,bec,106,134
51372513179,ebb,19,31
51372530527,cfg,297,27
51372544272,baf,82,118
51372555704,gab,173,40
51372589337,adc,141,224
51372597175,ddd,276,130
51372599799,cdf,141,37
51372602353,aee,158,241
51372608284,cbg,58,565
51372643529,fff,282,88
51372655175,ace,246,86
51372684592,eag,29,186
51372690766,ffe,208,30
51372736258,dag,151,208
51372744198,cgd,19,92
51372767144,beg,108,5
51372776230,dbb,73,137
51372788242,cgf,221,258
51372820093,eec,244,229
51372821068,bea,266,192
51372832163,fec,277,232
51372851838,dcc,210,109
51372884734,gec,85,5
51372887459,gbg,63,124
51372911415,ged,200,25
51372929431,bff,63,60
51372929539,aff,15,45
51372938881,bcb,270,67
51372942048,dbg,145,105
51372956504,cbe,190,169
51372972588,bab,147,100
51373032481,bgb,146,349
51373057816,eac,232,206
51373059637,gad,247,107
51373067790,gda,127,115
51373077180,efe,153,244
51373086536,agg,133,340
51373102728,cfb,29,247
51373106603,cfe,66,153
51373133264,cdc,23,155
51373151311,cfa,142,26
51373174217,ada,95,387
51373187761,geb,127,36
51373207555,fda,175,39
51373207913,bdb,116,480
51373216432,add,131,589
51373233804,fee,76,65
51373235423,fge,83,89
51373244958,efd,248,141
51373247812,gee,4,242
51373248073,gcc,211,186
51373264517,edc,48,282
51373282709,ege,143,161
51373289658,gdd,280,142
51373309542,dag,138,189
51373344043,bdg,299,87
51373355677,agb,180,114
51373361608,daa,281,157
51373368095,gdc,120,9
51373370787,bed,136,113
51373377506,efc,167,73
51373377899,adg,288,110
51373382587,ded,69,22
51373383243,cdd,50,101
51373392402,ecd,207,55
51373398764,ddc,297,117
51373402724,bca,47,39
51373411454,gge,133,71
51373415646,cbg,264,559
51373417004,bfb,248,5
51373421752,egd,77,116
51373434545,fcg,38,195
51373464706,dbc,107,246
51373493390,ebd,259,86
51373506615,geb,106,42
51373522903,agf,226,17
51373527815,ebc,205,83
51373528004,gce,54,252
51373530233,eee,131,110
51373602038,cge,214,22
51373602086,bcd,217,111
51373612451,ceg,213,223
51373630562,cga,241,198
51373631062,ddg,287,104
51373665286,eda,128,152
51373670955,cca,219,105
51373673374,ebf,281,287
51373678850,ffc,51,146
51373681494,gge,93,69
51373689117,aeb,173,117
51373748346,aaa,224,74
51373781081,dff,195,46
51373786548,fdf,139,30
51373796310,ccc,23,103
51373796547,aea,63,294
51373797534,gaf,6,5
51373801698,dga,36,124
51373833905,dfc,122,39
51373839473,aad,141,102
51373892498,fef,232,297
51373900853,ecg,45,76
51373901841,cgb,43,5
51373924143,feg,189,143
51373939241,ceb,250,92
51373955894,eba,114,298
51373973237,ffc,131,164
51373976642,gfe,17,166
51374006400,ecd,297,51
51374026175,feg,93,160
51374035535,fcc,186,29
51374044943,dgg,250,124
51374062737,ccd,265,25
51374072391,dab,271,5
51374091793,eff,192,216
51374096749,gcd,118,52
51374103843,fga,90,124
51374114808,dca,242,117
51374130097,gce,91,297
51374138795,gfb,177,52
51374169233,ccb,1,123
51374170920,ged,53,23
51374172061,bgf,227,57
51374202217,ebb,76,27
51374206059,dgc,203,129
51374208432,gda,267,115
51374209080,dae,273,33
51374215875,feg,212,150
51374258643,dbb,253,112
51374267260,bfe,198,263
51374269738,eac,196,222
51374275309,fde,38,86
51374281207,dec,294,280
51374282779,dcb,162,47
51374284931,ade,117,448
51374287422,fbe,81,25
51374287454,gba,91,118
51374331992,cge,60,25
51374332335,eeb,25,214
51374337184,gcb,285,19
51374340460,ffb,101,201
51374360881,edd,114,43
51374400345,gdd,116,146
51374413554,bfd,261,85
51374418526,fca,194,21
51374419741,cdg,57,323
51374428723,cac,96,197
51374431785,abb,8,161
51374445305,def,146,200
51374448210,cdf,175,36
51374457236,eca,96,95
51374461546,dea,167,95
51374467874,afd,192,115
51374468698,afa,291,44
51374494102,eef,30,42
51374546746,gaa,253,171
51374557828,agf,29,14
51374568087,ffe,169,30
51374588634,gab,233,46
51374595252,baf,263,118
51374601553,aef,121,177
51374613081,fdf,138,32
51374646593,dcf,203,26
51374694712,bdd,96,33
51374719196,dgc,5,114
51374719612,aga,133,93
51374744821,dcg,108,62
51374763580,gcg,120,293
51374767581,ebe,139,47
51374771415,bbf,37,322
51374786048,egg,241,75
51374819959,cfg,30,24
51374826885,dgf,104,256
51374835563,ffa,149,435
51374882207,abe,216,8
51374896178,dda,190,5
51374899936,gdg,88,150
51374916658,dgd,268,64
51374961116,ega,180,292
51374990517,efg,103,28
51375003747,dbf,158,101
51375012039,bea,240,184
51375020281,fee,134,66
51375026858,ggb,270,35
51375038066,abe,103,8
51375045156,cfe,157,157
51375051991,fgb,164,18
51375066075,gbc,52,9
51375086623,dbd,211,101
51375112294,bcf,115,85
51375114157,efa,251,25
51375126623,acg,294,95
51375133133,gga,212,107
51375218970,adf,249,540
51375223599,bae,49,96
51375233443,ccf,192,92
51375270212,cgd,181,105
51375271028,fba,195,142
51375278761,bgd,60,119
51375301175,eeg,103,312
51375301318,ffe,194,32
51375306550,ecf,204,52
51375310398,fgg,109,118
51375325082,bcc,244,7
51375376085,eef,210,33
51375395768,efb,174,12
51375410035,cbb,100,436
51375415055,dfc,46,40
51375418399,ceb,121,73
51375423056,bgc,53,220
51375431491,eaa,61,246
51375436640,bge,125,94
51375445043,fbd,219,10
51375468293,cfa,267,24
51375469826,bgg,143,55
51375486195,bdf,97,73
51375486842,gbd,102,203
51375536119,fea,28,5
51375548720,edg,246,121
51375558101,fba,191,146
51375566431,fcf,16,99
51375569461,ggg,83,41
51375582384,cfd,145,45
51375592310,cde,57,203
51375596663,dga,256,119
51375596748,gbb,137,193
51375616669,bbb,109,77
51375627859,bbb,160,62
51375667391,cdd,37,98
51375686777,dcd,98,359
51375691306,gbf,197,82
51375698737,gfa,274,5
51375715576,egf,250,119
51375723018,geb,157,47
51375757500,fce,294,72
51375761743,gea,264,92
51375797782,bge,11,100
51375817575,dba,97,159
51375831710,gff,201,240
51375847546,gbd,181,198
51375848332,gac,170,111
51375851424,dfd,282,148
51375855681,bbe,174,119
51375870179,gcc,13,180
51375894686,ecb,275,257
51375897318,cac,119,226
51375910783,gab,163,51
51375943383,bcg,9,279
51375944751,dbe,296,232
51375972245,cbf,239,5
51375977997,acc,59,96
51375987476,gcf,133,122
51376001874,cfc,243,204
51376006763,dca,213,109
51376027082,gdb,285,152
51376028868,dfe,198,134
51376054686,aac,118,182
51376078396,gca,124,145
51376149083,dfa,50,159
51376158372,feb,84,81
51376220775,gce,139,344
51376228045,efd,241,112
51376230335,gaf,250,5
51376236418,bde,120,5
51376255210,faf,30,5
51376296991,cfd,264,37
51376318586,fec,248,197
51376349021,agg,82,329
51376355589,aaf,85,236
51376374399,bbg,142,39
51376374669,deg,67,71
51376377457,cbe,199,160
51376391140,egd,88,93
51376402991,baa,262,416
51376413693,dcb,206,53
51376423490,age,119,116
51376433021,ebg,18,138
51376436023,gfe,134,157
51376446576,ffd,60,151
51376459341,fcb,176,313
51376460675,fdc,278,5
51376480493,egg,10,68
51376509226,cba,82,110
51376560209,gfc,102,120
51376568680,aec,215,5
51376582710,cda,63,41
51376626201,def,107,194
51376643347,eaf,200,36
51376659401,bef,287,83
51376713650,gad,263,104
51376725635,bba,135,93
51376761436,bda,139,75
51376798280,dbg,193,118
51376802846,deg,20,70
51376809064,afc,256,227
51376821835,ced,169,66
51376840635,bce,70,349
51376845604,eag,51,152
51376880605,efa,189,26
51376914115,dac,36,159
51376939095,bgc,148,187
51376956268,bee,242,99
51376956806,afe,176,152
51377016386,fag,134,12
51377028156,fdg,150,81
51377030544,beb,178,62
51377045932,dfb,283,299
51377057291,aba,259,113
51377058243,ffa,270,395
51377084992,afb,65,53
51377087632,geb,250,54
51377088143,aec,146,5
51377105146,cbd,287,7
51377108941,abd,265,543
51377128258,abg,4,267
51377133115,adg,18,105
51377146096,fge,281,105
51377147739,dec,40,235
51377150113,ege,267,136
51377179430,bfg,239,233
51377185113,agf,90,15
51377191910,cff,261,124
51377229773,bfg,166,212
51377260204,faa,213,245
51377271606,cee,62,110
51377311851,fbg,247,13
51377316620,efe,140,231
51377322627,egc,287,167
51377325297,efb,70,12
51377333772,beg,78,5
51377339374,gga,138,104
51377341371,ggd,88,175
51377379809,eee,235,130
51377390381,agb,103,135
51377407794,edf,108,5
51377466795,dad,224,175
51377466811,ffb,81,221
51377479441,fef,197,335
51377481205,bfc,8,38
51377488085,dfe,217,131
51377523824,bea,37,165
51377539409,gfg,134,205
51377553335,bac,26,262
51377608358,gde,45,249
51377642558,dgb,87,374
51377657380,adb,229,76
51377672305,cae,255,279
51377674403,ccb,219,103
51377678337,cff,282,99
51377699147,cfb,268,281
51377700996,ddd,99,120
51377708728,abc,181,117
51377771968,efe,123,210
51377774257,cec,30,440
51377776314,ffe,34,34
51377789820,dge,257,177
